Process Start,Data Folder,Data File,SCC System ID,Measurement ID,Uploaded,Downloaded,SCC Version,Result
2022-08-23 14:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0010.nc,312,20210115ino0010,FALSE,FALSE,"",
2022-08-23 14:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20220210ino0000.nc,310,20220210ino0000,FALSE,FALSE,"",
2022-08-23 14:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20220210ino0001.nc,312,20220210ino0001,FALSE,FALSE,"",
2022-08-23 15:36,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:36,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 15:39,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:39,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 15:40,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:40,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 15:42,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:42,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 15:55,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:56,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:57,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 15:58,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 15:59,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 16:00,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 16:09,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 16:09,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0000.nc,310,20210115ino0000,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0001.nc,310,20210115ino0001,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0002.nc,310,20210115ino0002,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0003.nc,310,20210115ino0003,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0004.nc,310,20210115ino0004,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0005.nc,312,20210115ino0005,FALSE,FALSE,"",
2022-08-23 16:19,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0006.nc,312,20210115ino0006,FALSE,FALSE,"",
2022-08-23 16:20,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0007.nc,312,20210115ino0007,FALSE,FALSE,"",
2022-08-23 16:20,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0008.nc,312,20210115ino0008,FALSE,FALSE,"",
2022-08-23 16:20,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0009.nc,312,20210115ino0009,FALSE,FALSE,"",
2022-08-23 16:20,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210115ino0010.nc,312,20210115ino0010,FALSE,FALSE,"",
2022-08-23 16:21,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20220210ino0000.nc,310,20220210ino0000,FALSE,FALSE,"",
2022-08-23 16:21,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20220210ino0001.nc,312,20220210ino0001,FALSE,FALSE,"",
2022-08-23 16:48,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-23 16:48,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-24 10:12,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-24 10:12,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-24 10:14,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-24 10:14,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-24 10:14,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-24 10:15,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-24 10:16,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
2022-08-24 10:16,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0001.nc,310,20210114ino0001,FALSE,FALSE,"",
2022-08-24 10:16,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0002.nc,310,20210114ino0002,FALSE,FALSE,"",
2022-08-29 09:36,C:\Users\user\Desktop\lidar\RALI_raw,C:\Users\user\Desktop\lidar\lidarchive-main\lidarchive\20210114ino0000.nc,310,20210114ino0000,FALSE,FALSE,"",
